"","dsdingid","dsdingr","dsdbcid","dsdbcnam","dsdbccat"
"11013","10007799","NIOXIN RECHARGING COMPLEX PROPRIETARY BLEND #2","10003282","BLADDERWRACK",3
"11014","10003290","BIOCHEM SAW PALMETTO & PYGEUM PROPRIETARY BLEND","10003291","PYGEUM EXTRACT 70:1 (BARK, 3% PHYTOSTEROLS)",3
"11015","10003290","BIOCHEM SAW PALMETTO & PYGEUM PROPRIETARY BLEND","10003292","PLANT STEROL COMPLEX WITH CHOLESTAIN PHYTOSTEROLS",4
"11016","10003859","ATKINS THYROPLEX BLEND","10003297","GUGGUL EXTRACT",3
"11017","10004703","LEPTI-TRIM PROPRIETARY BLEND","10003297","GUGGUL EXTRACT",3
"11018","10003415","CARB CUTTER PROPRIETARY CARB FREE BLEND","10003302","GYMNEMA SYLVESTRE (LEAF AND LEAF EXTRACT)",3
"11019","10002937","TRIMSPA THERMOGENIC HERBAL CONCENTRATES","10003304","KOLA NUT (SEED)",3
"11020","10004173","STACKER 3 EPHEDRA FREE PROPRIETARY BLEND","10003304","KOLA NUT (SEED)",3
"11021","10004505","L A WEIGHT LOSS TRI-MAX PROPRIETARY HERBAL BLEND","10003304","KOLA NUT (SEED)",3
"11022","10005727","STACKER 2 YELLOW HORNET PROPRIETARY BLEND","10003304","KOLA NUT (SEED)",3
"11023","10002130","METABOBURN! PROPRIETARY BLEND","10003305","MA HUANG EXTRACT (AERIAL PARTS)",3
"11024","10002258","GUEYE HERBAL COMPLEX","10003305","MA HUANG EXTRACT (AERIAL PARTS)",3
"11025","10002937","TRIMSPA THERMOGENIC HERBAL CONCENTRATES","10003305","MA HUANG EXTRACT (AERIAL PARTS)",3
"11026","10002937","TRIMSPA THERMOGENIC HERBAL CONCENTRATES","10003306","LEMON VERBENA (AERIAL PARTS)",3
"11027","10003255","CLEANSE SMART II PROPRIETARY BLEND","10003307","INDIAN GOOSEBERRY (PHYLLANTHUS EMBLICA) (FRUIT)",3
"11028","10003255","CLEANSE SMART II PROPRIETARY BLEND","10003308","BELLERIC MYROBALAN (TERMINALIA BELLERICA) (FRUIT)",3
"11029","10003255","CLEANSE SMART II PROPRIETARY BLEND","10003309","TROPICAL ALMOND (TERMINALIA CHEBULA) (FRUIT)",3
"11030","10003283","FAT SOLUTIONS PM PROTEIN BLEND","10003312","L-HYDROXYLYSINE",5
"11031","10005682","GENESIS TODAY PROPRIETARY VEGETARIAN AMINO ACID BLEND","10003312","L-HYDROXYLYSINE",5
"11032","10003283","FAT SOLUTIONS PM PROTEIN BLEND","10003313","L-HYDROXYPROLINE",5
"11033","10005088","QUALITY NUTRIENTS FREE AMINO BLEND","10003313","L-HYDROXYPROLINE",5
"11034","10005682","GENESIS TODAY PROPRIETARY VEGETARIAN AMINO ACID BLEND","10003313","L-HYDROXYPROLINE",5
"11035","10003315","ENZYMATIC THERAPY MULTI-GLANDULAR COMPLEX II","10003316","LUNG",4
"11036","10007476","NUTRAPATHIC MULTIPLE 'PLUS' PROPRIETARY BLEND","10003316","LUNG",4
"11037","10003315","ENZYMATIC THERAPY MULTI-GLANDULAR COMPLEX II","10003317","PANCREAS",4
"11038","10003315","ENZYMATIC THERAPY MULTI-GLANDULAR COMPLEX II","10003318","HEART",4
"11039","10007169","TERRAINZYME HCL-PROZYME Z-26 PROPRIETARY BLEND","10003318","HEART",4
"11040","10007476","NUTRAPATHIC MULTIPLE 'PLUS' PROPRIETARY BLEND","10003318","HEART",4
"11041","10003315","ENZYMATIC THERAPY MULTI-GLANDULAR COMPLEX II","10003319","KIDNEY",4
"11042","10007476","NUTRAPATHIC MULTIPLE 'PLUS' PROPRIETARY BLEND","10003319","KIDNEY",4
"11043","10003315","ENZYMATIC THERAPY MULTI-GLANDULAR COMPLEX II","10003320","SPLEEN",4
"11044","10007169","TERRAINZYME HCL-PROZYME Z-26 PROPRIETARY BLEND","10003320","SPLEEN",4
"11045","10007476","NUTRAPATHIC MULTIPLE 'PLUS' PROPRIETARY BLEND","10003320","SPLEEN",4
"11046","10003334","POWER MUSHROOMS PROPRIETARY BLEND","10003330","GANODERMA (REISHI) FRUITING BODY",3
"11047","10003334","POWER MUSHROOMS PROPRIETARY BLEND","10003331","TREMELLA FRUITING BODY",3
"11048","10003334","POWER MUSHROOMS PROPRIETARY BLEND","10003332","PORIA SCLEROTIUM",3
"11049","10004222","METAGENICS FEM PREMENSTRUAL 5:1 HERBAL EXTRACT BLEND","10003332","PORIA SCLEROTIUM",3
"11050","10005011","CLEAR LUNGS HERBAL BLEND","10003332","PORIA SCLEROTIUM",3
"11051","10005901","GOLDEN FLOWER CHINESE HERBS BUPLEURUM D FORMULA PROPRIETARY EXTRACT BLEND","10003332","PORIA SCLEROTIUM",3
"11052","10003334","POWER MUSHROOMS PROPRIETARY BLEND","10003333","POLYPORUS SCLEROTIUM",3
"11053","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003337","CAPILLARY ARTEMISIA STEM",3
"11054","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003338","GARDENIA FLOWER",3
"11055","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003339","CHINESE GOLDENSEAL ROOT",3
"11056","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003340","BAIKAL SKULLCAP ROOT",3
"11057","10005901","GOLDEN FLOWER CHINESE HERBS BUPLEURUM D FORMULA PROPRIETARY EXTRACT BLEND","10003340","BAIKAL SKULLCAP ROOT",3
"11058","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003341","PHELLODENDRON AMURENSE BARK",3
"11059","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003342","MUSHROOM POWDER",3
"11060","10003355","QUINARY PROPRIETARY BLEND","10003342","MUSHROOM POWDER",3
"11061","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003343","TREE PEONY ROOT",3
"11062","10003345","VITALITE SLIMCAPS PROPRIETARY BLEND","10003344","CHINESE THROUGHWAX FRUIT",3
"11063","10003355","QUINARY PROPRIETARY BLEND","10003348","CHRYSANTHEMUM FLOWER EXTRACT",3
"11064","10005314","GENERIC8 VERY GREEN PROPRIETARY GREEN MIX BLEND","10003349","ROYAL JELLY EXTRACT",4
"11065","10006338","LIQUIMAX HERBAL COMPLEX #2","10003349","ROYAL JELLY EXTRACT",4
"11066","10003979","FLORADIX KINDER LOVE BLEND","10003351","HONEY",4
"11067","10004263","BODY BALANCE PROPRIETARY BLEND","10003351","HONEY",4
"11068","10005602","GOLDSHIELD ELITE HONEYBEE PROPOLIS BLEND","10003351","HONEY",4
"11069","10003352","METABALANCE 44 PROPRIETARY BLEND","10003353","FLAXSEED MEAL",3
"11070","10003352","METABALANCE 44 PROPRIETARY BLEND","10003354","RICE BRAN SEED",3
"11071","10003477","DAILY FIBER BLEND CONCENTRATE","10003354","RICE BRAN SEED",3
"11072","10004066","GENERIC7 NUTRITIONAL BASE","10003354","RICE BRAN SEED",3
"11073","10007423","FIBER SYSTEM PLUS 4LIFE FIBER BLEND","10003354","RICE BRAN SEED",3
"11074","10007560","WHOLE FOODS KIDS ESSENTIALS CHEWABLE MULTI-VITAMIN SUPERFOOD BLEND","10003354","RICE BRAN SEED",3
"11075","10003355","QUINARY PROPRIETARY BLEND","10003356","CHINESE YAM",3
"11076","10003355","QUINARY PROPRIETARY BLEND","10003357","CHINESE WHITE FLOWER",3
"11077","10003355","QUINARY PROPRIETARY BLEND","10003358","SCUTELLARIA ROOT",3
"11078","10004526","RELACORE PROPRIETARY BLEND","10003358","SCUTELLARIA ROOT",3
"11079","10005437","ESTRIN D PROPRIETARY BLEND","10003358","SCUTELLARIA ROOT",3
"11080","10007676","BODY CHOICE HIGH FIBER HOODIA WEIGHT LOSS PROPRIETARY BLEND","10003358","SCUTELLARIA ROOT",3
"11081","10003355","QUINARY PROPRIETARY BLEND","10003359","GOU TENG STEM",3
"11082","10003355","QUINARY PROPRIETARY BLEND","10003360","MINT LEAF",3
"11083","10004401","NATURE'S SECRET MULTI-HERB PROPRIETARY BLEND","10003360","MINT LEAF",3
"11084","10004407","NATURE'S SECRET MULTI-FIBER PROPRIETARY BLEND","10003360","MINT LEAF",3
"11085","10004674","TOTAL BODY PURIFIER PROPRIETARY BLEND","10003360","MINT LEAF",3
"11086","10005046","CELLULAR RESEARCH FORMULAS COLON CLEAR PROPRIETARY BLEND","10003360","MINT LEAF",3
"11087","10003355","QUINARY PROPRIETARY BLEND","10003361","PARIS ROOT",3
"11088","10003355","QUINARY PROPRIETARY BLEND","10003362","COIX SEED",3
"11089","10003355","QUINARY PROPRIETARY BLEND","10003363","GOLDEN BELL FRUIT",3
"11090","10003355","QUINARY PROPRIETARY BLEND","10003364","SOPHORA FLOWER",3
"11091","10003355","QUINARY PROPRIETARY BLEND","10003365","BARRENWORT LEAF",3
"11092","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003365","BARRENWORT LEAF",3
"11093","10003355","QUINARY PROPRIETARY BLEND","10003366","CHUAN XIONG ROOT",3
"11094","10003355","QUINARY PROPRIETARY BLEND","10003367","MONGOLIAVINE FRUIT",3
"11095","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003367","MONGOLIAVINE FRUIT",3
"11096","10003355","QUINARY PROPRIETARY BLEND","10003368","FANG FENG ROOT",3
"11097","10003355","QUINARY PROPRIETARY BLEND","10003369","HONEYSUCKLE FLOWER",3
"11098","10005906","GOLDEN FLOWER CHINESE HERBS MARGARITA COMPLEXION FORMULA","10003369","HONEYSUCKLE FLOWER",3
"11099","10003355","QUINARY PROPRIETARY BLEND","10003370","YEUAN WU ROOT",3
"11100","10003355","QUINARY PROPRIETARY BLEND","10003371","DIPSACUS ROOT",3
"11101","10003355","QUINARY PROPRIETARY BLEND","10003372","ALPINIA GINGER ROOT",3
"11102","10003355","QUINARY PROPRIETARY BLEND","10003373","ANGELICA CENTIS ROOT",3
"11103","10003355","QUINARY PROPRIETARY BLEND","10003374","LEEK SEED",3
"11104","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003374","LEEK SEED",3
"11105","10003355","QUINARY PROPRIETARY BLEND","10003375","BALLOON FLOWER ROOT",3
"11106","10004747","COLD SNAP BLEND","10003375","BALLOON FLOWER ROOT",3
"11107","10003355","QUINARY PROPRIETARY BLEND","10003376","BAMBOO LEAF",3
"11108","10003355","QUINARY PROPRIETARY BLEND","10003377","DWARF LILYTURF ROOT",3
"11109","10003355","QUINARY PROPRIETARY BLEND","10003378","PAPERMULBERRY LEAF",3
"11110","10003355","QUINARY PROPRIETARY BLEND","10003379","IMPERATE ROOT",3
"11111","10003355","QUINARY PROPRIETARY BLEND","10003380","CORNEL FRUIT",3
"11112","10003355","QUINARY PROPRIETARY BLEND","10003381","FORTY-KNOT ROOT",3
"11113","10003355","QUINARY PROPRIETARY BLEND","10003382","BURDOCK FRUIT",3
"11114","10004747","COLD SNAP BLEND","10003382","BURDOCK FRUIT",3
"11115","10003355","QUINARY PROPRIETARY BLEND","10003383","CNIDIUM FRUIT",3
"11116","10003355","QUINARY PROPRIETARY BLEND","10003384","REED ROOT",3
"11117","10003355","QUINARY PROPRIETARY BLEND","10003385","BROOMRAPE STEM",3
"11118","10003355","QUINARY PROPRIETARY BLEND","10003386","CHINESE CATNIP STEM/LEAF",3
"11119","10003355","QUINARY PROPRIETARY BLEND","10003387","ASIAS HERB",3
"11120","10003355","QUINARY PROPRIETARY BLEND","10003388","BAI-ZHU ROOT",3
"11121","10004222","METAGENICS FEM PREMENSTRUAL 5:1 HERBAL EXTRACT BLEND","10003388","BAI-ZHU ROOT",3
"11122","10003355","QUINARY PROPRIETARY BLEND","10003389","BOXTHORN FRUIT",3
"11123","10003355","QUINARY PROPRIETARY BLEND","10003390","MORINDA ROOT",3
"11124","10003391","DR. CHEN MEN'S FORMULA PROPRIETARY BLEND","10003393","ANEMARRHENA ROOT",3
"11125","10003391","DR. CHEN MEN'S FORMULA PROPRIETARY BLEND","10003394","GUINEA HEN FLOWER ROOT",3
"11126","10003391","DR. CHEN MEN'S FORMULA PROPRIETARY BLEND","10003395","PHELLODENDRON BARK",3
"11127","10005906","GOLDEN FLOWER CHINESE HERBS MARGARITA COMPLEXION FORMULA","10003395","PHELLODENDRON BARK",3
"11128","10007686","ANABOLIC-PUMP USPLABS PROPRIETARY BLEND","10003395","PHELLODENDRON BARK",3
"11129","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003397","MARSH PARSLEY LEAF",3
"11130","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003398","WHITE CORNEL FRUIT",3
"11131","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003399","CHINESE GINSENG ROOT",3
"11132","10003618","ALL IN ONE HERBAL BLEND EXTRACT STANDARDIZED 1:4","10003399","CHINESE GINSENG ROOT",3
"11133","10004057","SYMMETRY MALE BALANCE HERBAL BLEND","10003399","CHINESE GINSENG ROOT",3
"11134","10004303","HI-ENER-G STANDARDIZED GINSENG CONCENTRATE","10003399","CHINESE GINSENG ROOT",3
"11135","10004451","GNC MULTI-GINSENG ROOT BLEND","10003399","CHINESE GINSENG ROOT",3
"11136","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003400","BOSCHNIAKIA HERB",3
"11137","10003396","DR. CHEN VEROS PROPRIETARY BLEND","10003401","CNIDIUM SEED",3
"11138","10007462","GARDEN OF LIFE VITAMIN CODE VITAMIN E COMPLEX","10003403","GAMMA-TOCOPHEROL",1
"11139","10007462","GARDEN OF LIFE VITAMIN CODE VITAMIN E COMPLEX","10003405","BETA-TOCOPHEROL",1
"11140","10005118","NEW CHAPTER PRENATAL HERBAL RESPONSE PROPRIETARY BLEND","10003411","RASPBERRY (FRUIT)",3
"11141","10005890","ONE SOURCE ULTIMATE WOMEN'S ANTIOXIDANT FRUIT AND VEGETABLE BLEND","10003411","RASPBERRY (FRUIT)",3
"11142","10005612","GOLDSHIELD ELITE ESSENTIAL LIPID CONCENTRATE","10003412","BLACK CURRENT (FRUIT)",3
"11143","10005887","ONE SOURCE ULTIMATE MEN'S ANTIOXIDANT FRUIT AND VEGETABLE BLEND","10003412","BLACK CURRENT (FRUIT)",3
"11144","10005890","ONE SOURCE ULTIMATE WOMEN'S ANTIOXIDANT FRUIT AND VEGETABLE BLEND","10003412","BLACK CURRENT (FRUIT)",3
"11145","10007741","NATURE'S BOUNTY ULTRA MAN ANTIOXIDANT CARDIO BLEND","10003412","BLACK CURRENT (FRUIT)",3
"11146","10003415","CARB CUTTER PROPRIETARY CARB FREE BLEND","10003416","SUPER CITRIMAX",4
"11147","10003418","JENASOL YOHIMBE MALE COMPLEX","10003419","MEXICAN DAMIANA",3
"11148","10003418","JENASOL YOHIMBE MALE COMPLEX","10003420","SERENOA SORRULATA",3
"11149","10003840","WILD CHERRY SUPREME PROPRIETARY BLEND","10003425","WILD CHERRY BARK",3
"11150","10006156","VALERIE SAXION'S SILVER CREEK LABS, LTD. SMART FOCUS PROPRIETARY BLEND","10003431","GINKGOLIDE A",4
"11151","10006156","VALERIE SAXION'S SILVER CREEK LABS, LTD. SMART FOCUS PROPRIETARY BLEND","10003432","GINKGOLIDE B",4
"11152","10006156","VALERIE SAXION'S SILVER CREEK LABS, LTD. SMART FOCUS PROPRIETARY BLEND","10003433","GINKGOLIDE C",4
"11153","10006156","VALERIE SAXION'S SILVER CREEK LABS, LTD. SMART FOCUS PROPRIETARY BLEND","10003434","BILOBALIDE",4
"11154","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003440","MATE LEAF",3
"11155","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003440","MATE LEAF",3
"11156","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003441","CALIFORNIA NETTLE LEAF",3
"11157","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003441","CALIFORNIA NETTLE LEAF",3
"11158","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003442","CALENDULA LEAF",3
"11159","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003442","CALENDULA LEAF",3
"11160","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003443","GENTIAN",3
"11161","10005345","ENERGETIX CATALYST-7 BLEND","10003443","GENTIAN",3
"11162","10005420","KNUTRIC BLEND","10003443","GENTIAN",3
"11163","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003444","CHAMAELIRIUM LUTEUM",3
"11164","10003924","NEW ENERGY LIVER REJUVENATOR PROPRIETARY BLEND","10003444","CHAMAELIRIUM LUTEUM",3
"11165","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003445","MARRUBIUM VULGARE",3
"11166","10003476","DAILY COMPLETE + PROPRIETARY HERBAL COMBINATION","10003446","BILBERRY FRUIT",3
"11167","10004455","FOCUS FACTOR SYNERGISTIC AND PROPRIETARY FORMULATION","10003446","BILBERRY FRUIT",3
"11168","10004616","NATROL GP FLAVONOID COMPLEX #2","10003446","BILBERRY FRUIT",3
"11169","10004868","RELIV ARTHAFFECT PROPRIETARY BLEND","10003446","BILBERRY FRUIT",3
"11170","10005212","4LIFE PROPRIETARY ANTIOXIDANT BLEND","10003446","BILBERRY FRUIT",3
"11171","10005776","REXALL WHOLE FOOD BERRY BLEND","10003446","BILBERRY FRUIT",3
"11172","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003446","BILBERRY FRUIT",3
"11173","10006086","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY HERBAL EXTRACT BLEND","10003446","BILBERRY FRUIT",3
"11174","10007467","UWS ANTIOXIDANT CARDIO BLEND","10003446","BILBERRY FRUIT",3
"11175","10007864","OCU-MAX PROPRIETARY BLEND","10003446","BILBERRY FRUIT",3
"11176","10003478","DAILY COMPLETE + BOTANICAL ANTIOXIDANTS","10003447","GREEN TEA POLYPHENOLS",3
"11177","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003447","GREEN TEA POLYPHENOLS",3
"11178","10003478","DAILY COMPLETE + BOTANICAL ANTIOXIDANTS","10003448","PHLOROTANNIN EXTRACT OF CANARY ISLAND CYSTOSEIRA",3
"11179","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003448","PHLOROTANNIN EXTRACT OF CANARY ISLAND CYSTOSEIRA",3
"11180","10003478","DAILY COMPLETE + BOTANICAL ANTIOXIDANTS","10003449","ALPINE TEA",3
"11181","10004881","IMMUNO STAT BOTANICAL ANTIOXIDANTS","10003449","ALPINE TEA",3
"11182","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003449","ALPINE TEA",3
"11183","10006079","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY BOTANICAL ANTIOXIDANT BLEND","10003449","ALPINE TEA",3
"11184","10003622","DAILY COMPLETE + WHOLE SUPERFOOD GREEN COMPLEX","10003451","SPROUTED BARLEY MALT",3
"11185","10006082","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY SUPER GREEN FOOD COMPLEX","10003451","SPROUTED BARLEY MALT",3
"11186","10006730","TRACE MINERALS RESEARCH GREENS PAK FIBER BLEND","10003451","SPROUTED BARLEY MALT",3
"11187","10003622","DAILY COMPLETE + WHOLE SUPERFOOD GREEN COMPLEX","10003452","BROWN RICE BRAN",3
"11188","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003452","BROWN RICE BRAN",3
"11189","10006082","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY SUPER GREEN FOOD COMPLEX","10003452","BROWN RICE BRAN",3
"11190","10003622","DAILY COMPLETE + WHOLE SUPERFOOD GREEN COMPLEX","10003453","NOVA SCOTIA DULSE",3
"11191","10006082","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY SUPER GREEN FOOD COMPLEX","10003453","NOVA SCOTIA DULSE",3
"11192","10003622","DAILY COMPLETE + WHOLE SUPERFOOD GREEN COMPLEX","10003454","RYE GRASS",3
"11193","10005924","AWARENESSLIFE DAILY COMPLETE PROPRIETARY BLEND","10003454","RYE GRASS",3
"11194","10006082","HEALTH DIRECT NATURE'S OPTIMAL NUTRITION PROPRIETARY SUPER GREEN FOOD COMPLEX","10003454","RYE GRASS",3
"11195","10003622","DAILY COMPLETE + WHOLE SUPERFOOD GREEN COMPLEX","10003455","PARTIALLY HYDROLYZED GUAR GUM FIBER",3
"11196","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10003458","CARBON",2
"11197","10003942","VITAMIN O PROPRIETARY FORMULA","10003458","CARBON",2
"11198","10004463","ISOTONIX COLLOIDAL PLANT MINERAL COMPLEX","10003458","CARBON",2
"11199","10004686","BODYWORX NUTRI-GENICS COMPLETE TRACE MINERALS","10003458","CARBON",2
"11200","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10003458","CARBON",2
"11201","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10003458","CARBON",2
"11202","10006314","LIQUID HEALTH COMPLETE MULTIPLE SEA VEGETATION DERIVED IONIC TRACE MINERALS","10003458","CARBON",2
"11203","10007798","GREAT START 62 COLLOIDAL TRACE MINERAL BLEND","10003458","CARBON",2
"11204","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10003459","HYDROGEN",2
"11205","10004686","BODYWORX NUTRI-GENICS COMPLETE TRACE MINERALS","10003459","HYDROGEN",2
"11206","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10003459","HYDROGEN",2
"11207","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10003459","HYDROGEN",2
"11208","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10003460","NITROGEN",2
"11209","10004686","BODYWORX NUTRI-GENICS COMPLETE TRACE MINERALS","10003460","NITROGEN",2
"11210","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10003460","NITROGEN",2
"11211","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10003460","NITROGEN",2
"11212","10006314","LIQUID HEALTH COMPLETE MULTIPLE SEA VEGETATION DERIVED IONIC TRACE MINERALS","10003460","NITROGEN",2
"11213","10007798","GREAT START 62 COLLOIDAL TRACE MINERAL BLEND","10003460","NITROGEN",2
"11214","10003457","DR. DONSBACH'S AQUA VITAE MINERAL BLEND","10003461","OXYGEN",2
"11215","10003639","CELL FOOD BLEND #1","10003461","OXYGEN",2
"11216","10003643","CELL FOOD BLEND #2","10003461","OXYGEN",2
"11217","10004686","BODYWORX NUTRI-GENICS COMPLETE TRACE MINERALS","10003461","OXYGEN",2
"11218","10005402","URI MINERAL PURE COMPLEXED TRACE MINERAL BLEND","10003461","OXYGEN",2
"11219","10006265","TO YOUR HEALTH TRACE MINERAL BLEND","10003461","OXYGEN",2
"11220","10006314","LIQUID HEALTH COMPLETE MULTIPLE SEA VEGETATION DERIVED IONIC TRACE MINERALS","10003461","OXYGEN",2
"11221","10003464","ESSENTIALS FOR LIFE PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10003465","VEGETARIAN YEAST",4
"11222","10003464","ESSENTIALS FOR LIFE PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10003466","BLACKSTRAP MOLASSES",4
"11223","10003570","NT FACTOR PROPRIETARY COMPLEX","10003466","BLACKSTRAP MOLASSES",4
"11224","10003679","FEELING YOUNG SUPERFOODS COMPLEX","10003466","BLACKSTRAP MOLASSES",4
"11225","10004281","ESSENTIALS FOR LIFE 1 PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10003466","BLACKSTRAP MOLASSES",4
"11226","10003464","ESSENTIALS FOR LIFE PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10003467","SPIRULINA ALGAE",4
"11227","10003556","HERBALIFE XTRA-CAL EXCLUSIVE BLEND","10003467","SPIRULINA ALGAE",4
"11228","10004096","NATURE'S SUNSHINE METABOMAX PROPRIETARY BLEND","10003467","SPIRULINA ALGAE",4
"11229","10004244","NATROL ULTRA GREEN BLEND #2","10003467","SPIRULINA ALGAE",4
"11230","10004281","ESSENTIALS FOR LIFE 1 PROPRIETARY VITAMIN & ANTIOXIDANT BLEND","10003467","SPIRULINA ALGAE",4
"11231","10005452","NATURE'S SUNSHINE ULTIMATE GREENZONE PROPRIETARY BLEND","10003467","SPIRULINA ALGAE",4
"11232","10007256","LIFE'S FORTUNE MULTI-VITAMIN & MINERAL PROPRIETARY BLEND","10003467","SPIRULINA ALGAE",4
"11233","10007446","DR. FUHRMAN GENTLE CARE FORMULA WHOLE FOOD FRUIT, VEGGIE & GREENS BLEND","10003467","SPIRULINA ALGAE",4
"11234","10002345","ESSENTIALS FOR LIFE PROPRIETARY PROBIOTIC BLEND","10003468","L. REUTERI",4
"11235","10004284","ESSENTIALS FOR LIFE 2 PROPRIETARY PROBIOTIC BLEND","10003468","L. REUTERI",4
"11236","10002345","ESSENTIALS FOR LIFE PROPRIETARY PROBIOTIC BLEND","10003469","L. LACTIS",4
"11237","10004284","ESSENTIALS FOR LIFE 2 PROPRIETARY PROBIOTIC BLEND","10003469","L. LACTIS",4
"11238","10005813","NSI NUTRACEUTICAL SCIENCES INSTITUTE PROBIOTIC 15-35 PROPRIETARY ULTRA COMPLEX IN VIABLEND","10003469","L. LACTIS",4
"11239","10001600","ESSENTIALS FOR LIFE PROPRIETARY ENZYME BLEND","10003470","PEPTIDASE",4
"11240","10004087","SWANSON PROPRIETARY ENZYME BLEND","10003470","PEPTIDASE",4
"11241","10004249","BIOSET GASTRO CALM PROPRIETARY ENZYME BLEND","10003470","PEPTIDASE",4
"11242","10005936","THE VITAMIN SHOPPE BODYTECH ULTIMATE MAN ELITE BIOCOR OPTIMUM ENZYME BLEND","10003470","PEPTIDASE",4
"11243","10006197","DAILY BALANCE DAILY ANSWER DIGESTIVE ENZYME COMPLEX","10003470","PEPTIDASE",4
"11244","10006282","ARBONNE'S ESSENTIAL ENZYME BLEND","10003470","PEPTIDASE",4
"11245","10007165","APEX ENERGETICS ADAPTOCRINE PROPRIETARY BLEND","10003470","PEPTIDASE",4
"11246","10007466","GARDEN OF LIFE VITAMIN CODE PERFECT WEIGHT RAW ENZYME BLEND","10003470","PEPTIDASE",4
"11247","10007624","JULIAN WHITAKER DIGESTIVE ENZYME COMPLEX N-ZIMES BLEND","10003470","PEPTIDASE",4
"11248","10007876","GARDEN OF LIFE VITAMIN CODE RAW ENZYME AND PROBIOTIC BLEND","10003470","PEPTIDASE",4
"11249","10007910","GARDEN OF LIFE RAW PROBIOTIC & ENZYME BLEND","10003470","PEPTIDASE",4
