"","dsdsupid","dsdsupp","dsdsrce","dsdtype","dsdservq","dsdservu","dsdcntv","dsdcntm","dsdcnta","dsdcntb","dsdcnto"
"7393","1000845300","NUTRILITE WOMEN'S PACK FOR ACTIVE WOMEN",8,4,1,12,13,11,2,10,8
"7394","1000845400","MELALEUCA KOALA PALS MULTIVITAMIN WITH PATENT-PENDING OLIGOFRUCTOSE COMPLEX",8,1,2,18,12,9,0,0,1
"7395","1000845500","K-MAX ALASKA DEEP SEA FISH OIL SUPER OMEGA- 3,6,9 NATURAL MARINE LIPID CONCENTRATE PURE EPA & DHA 1000 MG",9,4,2,2,1,0,0,0,6
"7396","1000845600","PETADOLEX 75 STANDARDIZED (75 MG EACH) WEBER WEBER",9,4,1,2,0,0,0,1,0
"7397","1000845700","HERBASAURS CHEWABLE ELDERBERRY PLUS CHILDREN'S",8,1,2,18,0,0,0,3,0
"7398","1000845800","GNC MEN'S MACA MAN STANDARDIZED PERUVIAN MACA FORMULA WITH YOHIMBE AND L-ARGININE",9,4,3,18,1,0,1,3,0
"7399","1000845900","CORAL PURE CALCIUM AN OCEAN OF MARINE NUTRIENTS DAILY VITAMINS A, C, D, E AND 74 TRACE MINERALS OKINAWAN MARINE CORAL CA",8,4,3,16,4,4,0,0,4
"7400","1000846000","MELALEUCA REPLENEX EXTRA STRENGTH",8,4,3,18,1,1,0,6,5
"7401","1000846100","MASON NATURAL ODORLESS FISH OIL NO-BURP! OMEGA-3 FISH OIL 1000 MG",9,4,2,16,0,0,0,0,6
"7402","1000846200","MANNATECH OPTIMAL HEALTH SYSTEM OPTIMAL SUPPORT PACKETS PHYTOMATRIX, PLUS AND AMBROTOSE AO",8,4,1,12,12,12,4,24,10
"7403","1000846300","MANNATECH SPORT",8,4,2,2,0,2,0,5,5
"7404","1000846400","LIVETHESOURCE DAILY SOURCE MULTI-VITAMIN MINERAL AND HERBAL",9,4,1,5,13,8,0,9,4
"7405","1000846600","KENZEN OMEGA GREEN + DHA VEGETARIAN OMEGA OIL POWDER NIKKEN",9,4,3,2,0,0,0,2,1
"7406","1000846700","KENZEN MEGA DAILY 4 FOR MEN NIKKEN",9,4,4,18,13,8,2,12,7
"7407","1000846800","KENZEN MEGA DAILY 4 FOR WOMEN NIKKEN",9,4,4,18,13,7,0,13,6
"7408","1000846900","COQ10 150 WITH TRUQ10 250 MG VITAMIN C HIGH POTENCY B-COMPLEX PROCAPS LABORATORIES",9,4,1,2,9,1,3,0,2
"7409","1000847000","TRANSFORMERS GUMMY MULTIVITAMIN PLUS IMMUNITY C AGES 3+",8,1,2,27,10,2,0,0,4
"7410","1000847100","SYNERGISTICS SYMPLEX",8,4,1,2,6,6,7,0,4
"7411","1000847200","SYNERGISTICS HCL #1",8,4,1,2,0,0,1,0,3
"7412","1000847300","SYNERGISTICS ENZIGEST #1",8,4,1,2,0,0,0,1,13
"7413","1000847400","NUTRILITE BONE HEALTH WITH IPRIFLAVONE",8,4,1,2,1,0,0,1,1
"7414","1000847500","PL BEE PROPOLIS STANDARDIZED",8,4,1,2,0,0,0,0,1
"7415","1000847700","NATURE'S BOUNTY STANDARDIZED EXTRACT MILK THISTLE 175 MG",9,4,1,2,0,0,0,1,0
"7416","1000847800","MELALEUCA VITALITY TOTAL ESSENTIALS + HEART + BODY 9 PATENTED OR PROPRIETARY FORMULAS AM & PM PACKETS FOR MEN 50+",8,3,2,12,13,11,1,16,21
"7417","1000847900","HEMATINIC PLUS VITAMINS AND MINERALS IRON VITAMIN MINERAL COMPLEX CYPRESS PHARMACEUTICAL, INC.",9,4,1,18,8,5,0,0,0
"7418","1000848000","GNC GINSA GOLD STANDARDIZED PANAX GINSENG 600 MG",9,4,1,2,0,0,0,1,0
"7419","1000848100","SPECTRUM ESSENTIALS PRENATAL DHA FOR PREGNANT OR NURSING MOTHERS DHA OMEGA-3 NO FISH OIL!",9,2,1,16,0,0,0,0,5
"7420","1000848200","NOW CORAL CALCIUM 1,000 MG 350 MG OF CALCIUM",9,4,1,29,0,2,0,0,0
"7421","1000848300","EQUALINE B-50 COMPLEX EASY TO SWALLOW",9,4,1,18,8,0,0,0,0
"7422","1000848400","EQUALINE CENTURY ACTIVE COMPLETE MULTIVITAMIN / MULTIMINERAL HERBAL 32 NUTRIENTS",9,4,1,18,13,16,0,1,3
"7423","1000848500","EQUALINE CENTURY MATURE MULTIVITAMIN / MULTIMINERAL FOR ADULTS 50+",9,3,1,18,13,14,0,0,5
"7424","1000848600","EQUALINE FISH OIL 1000 MG PER SOFTGEL SOURCE OF OMEGA-3 FATTY ACIDS NATURAL",9,4,2,16,0,0,0,0,8
"7425","1000848700","EQUALINE ONE DAILY MAXIMUM MULTIVITAMIN / MULTIMINERAL",9,4,1,18,13,15,0,0,3
"7426","1000849400","VITASMART MULTI-VITAMINS ESSENTIAL HIGH POTENCY MULTIVITAMIN",9,4,1,18,11,0,0,0,0
"7427","1000849500","VITASMART MULTI-VITAMINS WOMEN'S 50+ ADVANCED MULTIVITAMIN / MULTIMINERAL HERBAL",9,3,1,18,13,9,0,1,1
"7428","1000849600","NEW CHAPTER CINNAMONFORCE FULL-SPECTRUM, DUAL SUPERCRITICAL CINNAMON EXTRACT",9,4,2,16,0,0,0,2,0
"7429","1000849700","NEW CHAPTER MOOD TAKE CARE",9,4,2,16,0,0,0,2,0
"7430","1000849800","NEW CHAPTER BONE STRENGTH TAKE CARE WHOLE-FOOD CALCIUM/MAGNESIUM, VITAMIN D3 AND NATURAL K2 COMPLEX PLANT SOURCED WHOLE-",9,4,3,18,2,5,0,0,0
"7431","1000850000","NATURALLY YOUNG MIRACLE PLUS",9,4,1,18,10,5,0,11,3
"7432","1000850100","NATURALLY YOUNG DAILY MULTI-VITAMIN",9,4,1,18,13,11,0,0,3
"7433","1000850200","SYNERGISTICS SYNERGY-COM #3 SELECT MULTIPLE VITAMINS AND MINERALS",8,4,3,18,12,11,0,0,6
"7434","1000850300","BLUEBONNET HERBALS EGCG GREEN TEA LEAF EXTRACT PROVIDING 200 MG EGCG",8,4,1,29,0,0,0,3,2
"7435","1000850400","NEO ALCACHOFA 500 MG EACH ANAHUAC",9,4,2,18,0,0,0,0,4
"7436","1000850500","NATURE'S PLUS ADULT'S EAR, NOSE & THROAT LOZENGES WITH K12 PROBIOTICS",8,4,1,9,0,1,0,0,5
"7437","1000850600","4LIFE TRANSFER FACTOR PLUS TRI-FACTOR FORMULA",8,4,2,2,0,1,0,3,12
"7438","1000850700","DESIGNS FOR HEALTH LV-GB COMPLEX",7,4,3,2,3,0,2,6,4
"7439","1000851100","WINDMILL NATURAL OMEGA III EPA + DHA FISH OIL CONCENTRATE 1,000 MG",8,4,1,16,0,0,0,0,3
"7440","1000851200","WALGREENS GLUCOSAMINE CHONDROITIN COMPLEX DOUBLE STRENGTH COATED CAPLETS 3 PER DAY",8,4,3,1,1,2,0,2,8
"7441","1000851400","PRIMAFORCE MAX CLA HPLC TESTED FOR POTENCY AND PURITY 1000 MILLIGRAMS",8,4,1,16,0,0,0,2,7
"7442","1000851500","FERROL COMPOUND",8,4,3,19,3,2,0,0,3
"7443","1000851600","NATURE'S PUREST GLUCOSAMINE / CHONDROITIN / MSM",8,4,5,2,0,0,0,0,3
"7444","1000851700","NATURAL HEALTH PHARMACEUTICALS CERTIFIED HOODIA 100% PURE HOODIA GORDONII FROM SOUTH AFRICA",8,4,1,2,0,0,0,1,0
"7445","1000851800","RAINBOW LIGHT FOOD BASED WOMEN'S NUTRITIONAL SYSTEM MULTI + DAILY PROGRAM 1,200 MG CALCIUM 1,000 IU VITAMIN D",8,4,6,18,14,11,1,13,10
"7446","1000851900","PURE ESSENCE LABS ONE 'N' ONLY SUPERIOR TONIC MULTIPLE 6,000 MG WHOLE FOOD VALUE",9,4,1,18,14,12,1,11,12
"7447","1000852000","BERKLEY & JENSEN ZOO CHEWS GUMMIES 9 ESSENTIAL VITAMINS & MINERALS",9,1,2,27,8,2,0,0,4
"7448","1000852100","HAMMER NUTRITION HAMMER RACE CAPS SUPREME DAILY ESSENTIALS",8,4,1,2,1,2,0,1,15
"7449","1000852200","PL ALLER-7",8,4,1,2,0,0,0,7,0
"7450","1000852300","PURE ENCAPSULATIONS ULTRANUTRIENT ADVANCED ANTIOXIDANTS & PHYTONUTRIENTS",8,4,6,2,13,10,0,4,10
"7451","1000852400","PURE ENCAPSULATIONS LYMPHATIC CLEANSE",8,4,2,2,1,1,0,6,5
"7452","1000852500","PURE ENCAPSULATIONS LIVER-G.I. DETOX",8,4,2,2,1,0,5,5,1
"7453","1000852600","PURE ENCAPSULATIONS EPA/DHA LIQUID",8,4,1,19,0,0,0,0,3
"7454","1000852700","NORA ROSS RESVERATROL",8,4,1,2,0,0,0,1,1
"7455","1000852800","OL GRAPE SEED EXTRA STRENGTH 200 MG OLYMPIAN LABS INCORPORATED OPC'S FROM GRAPE SEED EXTRACT 80:1 CONTAINS OLIGOMERIC PR",8,4,1,2,0,0,0,2,0
"7456","1000852900","UNIVERA ALOE GOLD HILLTOP GARDENS",9,4,1,5,0,0,0,7,3
"7457","1000853000","APEX ENERGETICS ADAPTOCRINE (K-2) VITAMIN & HERBAL",8,4,2,2,1,0,0,6,4
"7458","1000853100","TERRAINZYME HCL-PROZYME (Z-26) HYDROCHLORIC ACID, VITAMINS, & HERBAL",8,4,1,18,2,0,0,25,10
"7459","1000853200","VITAL NUTRIENTS B-COMPLEX",8,4,1,2,10,0,0,0,1
"7460","1000853300","VITAMINHUT PROSTA-AID WITH SAW PALMETTO & PYGEUM DOUBLE STRENGTH 100% ALL NATURAL",8,4,1,16,1,1,0,4,0
"7461","1000853400","YERBA PRIMA PSYLLIUM WHOLE HUSKS",8,4,5,33,0,1,0,1,7
"7462","1000853500","INVITE AGED GARLIC 300 MG",8,4,1,29,0,0,0,1,0
"7463","1000853600","VPX MELTDOWN FAT INCINERATOR BIOLIQUID CAPSULES",8,4,3,2,0,0,0,1,10
"7464","1000853700","ANIMAL RIPPED & PEELED CUTS ANIMAL TRAINING PACKS",8,4,1,12,0,0,1,28,10
"7465","1000853800","DELICIOUS GREENS 8000 THE ORIGINAL!",8,4,10,33,2,2,0,29,28
"7466","1000853900","VITALIVE",8,4,1,12,13,12,1,40,22
"7467","1000854000","NATURAL FACTORS NO FLUSH NIACIN 500 MG",9,4,1,2,1,0,0,0,2
"7468","1000854200","NATURE'S BLEND OMEGA-3 FISH OIL 1760 MG EXTRA STRENGTH",9,4,2,16,1,0,0,0,9
"7469","1000854300","VIBRANT HEALTH GREEN VIBRANCE 25 BILLION PROBIOTICS PER DOSE FROM 12 STRAINS ORGANIC GREENS & FREEZE DRIED GRASS JUICES",9,4,1,14,2,3,0,36,22
"7470","1000854400","VIBRANT HEALTH GREEN CALCIUM PLANT BASED - RAW FOOD HYDRILLA VERTICILLATA",9,4,1,14,9,12,16,0,16
"7471","1000854500","BERKLEY & JENSEN EXTRA STRENGTH COQ10 200 MG",9,4,1,16,0,0,0,0,1
"7472","1000854600","SYMBIOTICS COLOSTRUM PLUS CHEWABLES COLOSTRUM",9,4,2,18,0,0,0,0,6
"7473","1000854700","SUSTENEX DAILY PROBIOTIC 2 BILLION CELLS OF GANEDENBC30",9,4,1,2,0,1,0,0,1
"7474","1000854800","ENDLESS YOUTH",8,4,1,12,12,11,0,0,2
"7475","1000854900","LIFE'S FORTUNE MULTI-VITAMIN & MINERAL SUPPLYING WHOLE FOOD CONCENTRATES",8,4,3,18,13,9,0,12,18
"7476","1000855000","LIFETIME HIGH POTENCY STRESS FORMULA TIMED RELEASE TABLETS",8,4,2,18,10,0,0,1,2
"7477","1000855100","ENVISION MEN'S FORMULA",8,4,1,12,1,1,1,9,8
"7478","1000855200","THE M.A.S.S. PROJECT BUZZERK",8,4,1,24,2,2,6,1,21
"7479","1000855300","IRWIN NATURALS MEN'S LIVING GREEN LIQUID-GEL MULTI WHOLE FOOD CONCENTRATES WITH PUMPKIN SEED & SAW PALMETTO",8,4,3,16,12,8,8,43,6
"7480","1000855400","INVITE JOINT HX",8,4,1,18,0,0,0,1,3
"7481","1000855500","NORTHSTAR NUTRITIONALS REVITAMAN",8,4,3,2,7,0,1,5,0
"7482","1000855600","BROMALITE",8,4,1,2,8,0,0,7,4
"7483","1000855700","CHLOROXYGEN CHLOROPHYLL CONCENTRATE ALCOHOL FREE HERBS ETC.",8,4,18,4,0,0,0,0,2
"7484","1000855800","BIOPHARMA SCIENTIFIC NANOGREENS10",8,4,12,33,2,0,0,50,24
"7485","1000855900","APEX OMEGA-3 FISH OIL PROVIDES EPA AND DHA",8,4,1,16,1,0,0,0,7
"7486","1000856000","APEX SUPER ANTIOXIDANT",8,4,1,18,1,0,0,8,3
"7487","1000856100","APEX PHOS SERINE PHOSPHATIDYL SERINE 100 MG",8,4,1,1,1,0,0,1,3
"7488","1000856200","BIOTICS RESEARCH CORPORATION BIO-GLYCOZYME FORTE",8,4,3,2,14,8,2,0,9
"7489","1000856300","NATURALLY YOUNG INTRA CLEANSE 1",8,4,1,2,0,0,0,20,0
"7490","1000856400","HERO NUTRITIONALS YUMMI BEARS CALCIUM + VITAMIN D VEGETARIAN SOUR GUMMY BEARS",8,1,3,27,1,1,0,0,4
"7491","1000856500","JAY ROBB WHEY PROTEIN",8,4,30,33,0,0,18,0,5
"7492","1000856600","OMEGA3FACTOR VB VITAL BASICS",8,4,2,16,0,0,0,0,6
"7493","1000856700","CALANDA G CAPSULAS MULTIVITAMINICO",8,4,1,2,10,5,0,1,1
"7494","1000856800","NATURE'S BOUNTY YOUR LIFE MULTI MEN'S 45+ MULTIVITAMIN / MULTIMINERAL SPECIALITY FORMULA WITH VITAMIN D3 1000 IU FISH OI",9,3,1,18,13,4,0,19,3
"7495","1000856900","GARDEN OF LIFE LIVING MULTI OPTIMAL FORMULA COMPREHENSIVE DAILY MULTIPLE WHOLE FOOD VITAMIN AND MINERAL",9,4,9,1,13,12,0,66,22
"7496","1000857000","FERTILAID FOR MEN FAIRHAVEN HEALTH",8,4,3,2,12,7,1,3,2
"7497","1000857100","NATURE'S PLUS SOURCE OF LIFE ANIMAL PARADE ACIDOPHIKIDZ WITH PROBIOTICS, FOS & RHODODENDRON CHILDREN'S CHEWABLE WITH WHO",9,1,1,18,0,0,0,2,11
"7498","1000857200","NATURE'S MEASURE EXTRA STRENGTH FISH OIL 1000 MG",9,4,1,16,0,0,0,0,5
"7499","1000857300","JILLIAN MICHAELS MAXIMUM STRENGTH FAT BURNER",8,4,2,2,0,0,0,10,1
"7500","1000857400","REXALL THERA-M MULTIVITAMIN / MULTIMINERAL",10,4,1,18,12,11,0,0,1
"7501","1000857500","HEALTH MASTERS DR. TED BROER CHELATION THERAPY PROPRIETARY CHELATION FORMULA",8,4,4,2,0,0,1,2,4
"7502","1000857600","ZAHLER ALLERGEASE",8,4,6,2,2,0,0,1,2
"7503","1000857700","Y.S. ORGANIC BEE FARMS TRIPLE BEE COMPLEX MEGA MULTI-NUTRIENTS ROYAL JELLY BEE POLLEN PROPOLIS PLUS KOREAN GINSENG",9,4,2,2,0,0,0,1,3
"7504","1000857800","I-CAPS EYE VITAMIN & MINERAL AREDS FORMULA ALCON",8,4,2,16,3,2,0,0,1
"7505","1000857900","SELECT BRAND VITAMIN B-12 1000 MCG PROLONGED RELEASE",9,4,1,18,1,1,0,0,0
"7506","1000858000","WHOLE FOODS GLUCOSAMINE CHONDROITIN COMPLEX",9,4,2,2,0,0,0,0,2
"7507","1000858100","RUGBY TIMED RELEASE NIACIN 1000 MG",9,4,1,18,1,0,0,0,0
"7508","1000858200","TRUEHOPE EMPOWERPLUS ESSENTIAL MINERAL POWER",9,4,4,2,13,14,3,3,3
"7509","1000858300","SOLARAY DETOX BLEND SP-25",8,4,2,2,0,0,0,6,3
"7510","1000858400","EM-BALANCE FOR ADULTS & CHILDREN",8,4,1,2,8,3,6,0,4
"7511","1000858500","MEGA-T GREEN TEA NOW WITH SOUTH AFRICIAN HOODIA",8,4,1,1,0,2,0,8,0
"7512","1000858600","WEIL ANDREW WEIL, M. D. OMEGA-3 COMPLEX",9,4,1,16,0,0,0,0,3
"7513","1000858800","HEALTHY SENSE FISH OIL OMEGA-3 1000 MG",9,4,1,16,0,0,0,0,5
"7514","1000858900","MEMBER'S MARK OMEGA 3, 6, 9 1200 MG OF FISH, FLAX, SAFFLOWER & BORAGE OILS",8,4,1,16,0,0,0,3,11
"7515","1000859000","ORGANO GOLD GANODERMA 100% ORGANIC GANODERMA LUCIDUM 250 MG/CAPSULE",9,4,1,2,0,0,0,0,1
"7516","1000859100","LIGHT RELIEF JOINT SUPPORT FORMULA",8,4,1,18,1,5,0,2,5
"7517","1000859200","GAIA HERBS LIQUID PHYTO-CAPS PROSTATE HEALTH WITH SUPERCRITICAL SAW PALMETTO & NETTLE ROOT",8,4,2,2,0,0,0,7,1
"7518","1000859300","POMX NATURAL POMEGRANATE POLYPHENOL 1000 MG",9,4,1,2,0,0,0,0,1
"7519","1000859400","FINEST NATURAL GREEN TEA",8,4,1,2,0,0,0,1,0
"7520","1000859500","GNC HERBAL PLUS STANDARDIZED POMEGRANATE STANDARDIZED EXTRACT 250 MG",9,4,1,2,0,0,0,1,0
"7521","1000859600","GNC NATURAL BRAND LYCOPENE 10 MG",9,4,1,16,0,0,0,0,1
"7522","1000859700","GOOD 'N NATURAL NATURAL WHOLE HERB GOLDENSEAL ROOT 470 MG",9,4,1,2,0,0,0,1,0
"7523","1000859800","SOLGAR BIOTIN (VITAMIN H) 1000 MCG",8,4,1,29,1,0,0,0,0
"7524","1000859900","NATURE'S SUNSHINE ULTIMATE ECHINACEA LIQUID",8,4,1,10,0,0,0,5,2
"7525","1000860000","NATURE'S SUNSHINE VS-C LIQUID",8,4,2,10,0,0,0,10,1
"7526","1000860100","MEANINGFUL BEAUTY WELLNESS PACKETS",8,4,1,12,12,11,0,15,1
"7527","1000860300","BIOSPEC CRAN-MAX PLUS",8,4,3,16,2,0,0,1,0
"7528","1000860400","BIOSPEC PROBIOTIC PLUS HIGH POTENCY, MULTI-STRAIN PROBIOTIC",8,4,1,2,0,0,0,0,5
"7529","1000860500","BRAIN POWER MAX",2,4,3,2,3,2,1,4,3
"7530","1000860600","CHOLOX CHOLESTACARE NATURAL PLANT STEROLS PROCAPS LABORATORIES",9,4,2,2,0,0,0,0,1
"7531","1000860700","DOLPHIN PALS DHA GUMMIES FOR KIDS 100 MG DHA PER SERVING COUNTRY LIFE",8,1,3,27,0,0,0,0,8
"7532","1000860800","PURE ENCAPSULATIONS FLAX/BORAGE OIL",8,4,1,16,1,0,0,2,2
"7533","1000860900","SBH SCIENCE BASED HEALTH MACULAR PROTECT PLUS LOW BETA-CAROTENE",8,4,2,2,3,3,0,0,3
"7534","1000861000","TWINLAB SUPER ENZYME CAPS MAXIMUM STRENGTH MULTIPLE DIGESTIVE ENZYME FORMULA",8,4,2,2,0,0,0,0,5
"7535","1000861100","VITAMIN D3-1000 WITH COENZYME Q-10 1000 IU VITAMIN D 100 MG CALCIUM 15 MG COENZYME Q-10 PROCAPS LABORATORIES",8,4,1,2,2,2,0,0,1
"7536","1000861200","VITEYES (ANTIOXIDANT VITAMINS PLUS ZINC) AREDS FORMULA PLUS LUTEIN",8,4,1,2,3,2,0,0,2
"7537","1000861300","ESSENTIAL 1 ESSENTIAL ONE MULTI-VITAMIN-MINERAL HIGH POTENCY 1 CAPSULE PER DAY MORE THAN 25 ESSENTIAL NUTRIENTS PROCAPS",9,4,1,2,14,9,2,0,5
"7538","1000861400","PROSTANOL DOCTOR'S PREMIUM VITALMAX",8,4,2,16,1,1,3,4,11
"7539","1000861500","FIBER SYSTEM PLUS 4LIFE",8,4,1,12,0,0,0,25,1
"7540","1000861600","NATURE'S BOUNTY GINSENG COMPLEX PLUS ROYAL JELLY",9,4,2,2,1,0,0,3,2
"7541","1000861700","PHYTOPLEX",8,4,2,2,0,0,0,19,4
"7542","1000861800","HELION NUTRACEUTICALS VIT D3 EXCLUSIVELY FORMULATED FOR CLINICIANS",9,4,1,2,1,0,0,0,2
"7543","1000861900","MICHAEL'S NATUROPATHIC PROGRAMS TESTOSTERONE FACTORS",8,4,1,18,5,0,2,2,5
"7544","1000862000","PHYTOLAX 4LIFE",8,4,1,2,0,0,0,7,0
"7545","1000862100","DR. FUHRMAN GENTLE CARE FORMULA VEGAN MULTIVITAMIN AND MINERAL",9,4,2,2,10,8,0,21,1
"7546","1000862200","4LIFE SUPER DETOX",8,4,2,2,0,1,1,5,0
"7547","1000862300","THE VITAMIN SHOPPE MULTIVITAMINS ONE DAILY NO IRON HIGH POTENCY WITH ANTIOXIDANTS AND ENZYMES",8,4,1,18,14,9,0,3,8
"7548","1000862400","THE VITAMIN SHOPPE MULTIVITAMINS ULTIMATE MAN EASY-TO-SWALLOW SUSTAINED RELEASE",8,4,2,18,14,12,5,12,6
"7549","1000862500","NATURE'S SUNSHINE UNA DE GATO",8,4,1,2,0,0,0,3,0
"7550","1000862600","NATURE'S BOUNTY YOUR LIFE MULTI WOMEN'S 45+ MULTIVITAMIN / MULTIMINERAL SPECIALTY FORMULA WITH VITAMIN D3 1000 IU FISH O",9,3,1,18,13,3,0,20,2
"7551","1000862800","GARDEN OF LIFE VITAMIN CODE PERFECT WEIGHT BEYOND VITAMINS & MINERALS",8,4,4,2,18,12,0,4,30
"7552","1000863000","VITANATAL OB PLUS DHA RX PRENATAL VITAMIN TABLET AND 250 MG DHA GEL CAPSULE AN RX PRENATAL VITAMIN AND OMEGA-3 DOCOSAHEX",9,2,2,13,10,5,0,0,2
"7553","1000863100","SPRING VALLEY NATURAL BLACK COHOSH EXTRACT",8,4,1,2,0,0,0,2,0
"7554","1000863200","NATURE'S PLUS SOURCE OF LIFE ANIMAL PARADE LIQUID",8,1,1,17,13,7,0,0,6
"7555","1000863300","OMEGA 3-6-9 NUTRONIX",8,4,3,16,0,0,0,0,13
"7556","1000863400","NUTRAPATHIC MULTIPLE 'PLUS' 'COMPLETE' MULTI-VITAMIN WITH WHOLE FOODS, HERBS, ENZYMES",9,4,1,18,13,11,2,16,23
"7557","1000863500","PURITY PRODUCTS VITAMIN C & D SUPER IMMUNE FORMULA",8,4,1,2,2,0,0,3,1
"7558","1000863700","SUNDOWN NATURALS NIACIN 500 MG TIME RELEASE VEGETARIAN FORMULA VITAMIN",9,4,1,1,1,1,0,0,0
"7559","1000863800","RAINBOW LIGHT FOOD-BASED COMPLETE NUTRITIONAL SYSTEM MULTI + DAILY PROGRAM",8,4,3,18,13,9,0,24,15
"7560","1000863900","MEMBER'S MARK TRIPLE STRENGTH FISH OIL 1400 MG 900 MG TOTAL OMEGA-3 ONE SOFTGEL PER DAY ENTERIC COATED TRIPLE THE OMEGA-",8,4,1,16,0,0,0,0,9
"7561","1000864000","SOLARAY CAL-MAG CITRATE",8,4,6,2,0,2,0,0,1
"7562","1000864100","CARLSON TRI-B B-6 FOLATE B-12",9,4,1,18,3,0,0,0,0
"7563","1000864200","KIRKLAND SIGNATURE MAXIMUM POTENCY COQ10 300 MG",8,4,1,16,0,0,0,0,4
"7564","1000864300","COUNTRY LIFE TARGET-MINS MAGNESIUM CAPS 300 MG WITH SILICA",8,4,2,2,0,1,0,1,0
"7565","1000864500","ENZYMATIC THERAPY CHERRY FRUIT EXTRACT",9,4,2,2,0,0,0,1,1
"7566","1000864600","ULTRA WOMAN SPORT PERFORMANCE FORMULA TARGETED FOR ACTIVE WOMEN HIGH POTENCY TIMED RELEASE",9,4,2,1,14,13,10,7,11
"7567","1000864800","MARVEL HEROES COMPLETE CHILDREN'S MULTIPLE VITAMIN & MINERAL CHEWABLE SUPER HEROS VITAMIN D 400",9,1,1,18,12,6,0,0,1
"7568","1000864900","NATURE'S BOUNTY FLEX-A-MIN COMPLETE EXTRA STRENGTH GLUCOSAMINE CHONDROITIN FORMULA PLUS HYALURONIC ACID & MSM",9,4,4,18,0,0,1,4,10
"7569","1000865000","ORIGIN NIACIN 250 MG TIME RELEASE",9,4,1,2,1,0,0,0,0
"7570","1000865100","PURITAN'S PRIDE ABC PLUS SENIOR MULTI-VITAMIN MULTI-MINERAL FORMULA WITH LUTIGOLD & LYCOPENE IRON FREE FORMULA FOR ADULT",9,3,1,1,13,14,0,0,5
"7571","1000865200","HERBS MILK THISTLE 150 MG CONCENTRATE STANDARDIZED HERBAL EXTRACT SAFEWAY",9,4,1,1,0,0,0,1,0
"7572","1000865300","SPRING VALLEY NATURAL WHOLE HERB SAW PALMETTO 450 MG",9,4,2,2,0,0,0,4,2
"7573","1000865400","SPRING VALLEY OMEGA-3 SALMON OIL 1000 MG",9,4,2,16,0,0,0,0,11
"7574","1000865500","SPRING VALLEY SUPER STRENGTH PROBIOTIC ACIDOPHILUS 2 BILLION ACTIVE CULTURES",9,4,1,1,0,0,0,0,1
"7575","1000865700","SUNMARK VITAMIN B COMPLEX WITH C",9,4,1,1,8,0,0,0,0
"7576","1000865800","SUNMARK MULTIPLE VITAMINS ESSENTIAL COMPLETE HIGH POTENCY VITAMIN MULTIVITAMIN",9,4,1,18,11,0,0,0,1
"7577","1000866000","CHOLINE MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,1,2,1,0,0,0,0
"7578","1000866100","L-CARNITINE-MACS AN AMINO ACID MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,1,2,0,0,1,0,0
"7579","1000866200","ARGININE L-ARGININE MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,1,2,0,0,1,0,0
"7580","1000866300","C-MACS MINERAL ASCORBATES MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,2,2,1,3,0,2,4
"7581","1000866500","LIPO-MACS LIPOTROPIC FACTORS MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,1,2,4,3,2,4,6
"7582","1000866600","OMNI-MACS MULTI-VITAMIN / MINERAL MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,1,2,14,12,0,2,16
"7583","1000866700","SAM-EPA MACS MCDONAGH MEDICAL CENTER, INC. FOR ADULTS",9,4,1,16,0,0,0,0,4
"7584","1000866800","COLON CLEANSER BIOMAR",8,4,1,2,0,0,0,12,2
"7585","1000866900","BEST LIFE HERBALS BLOOD PRESSURE LBP",8,4,2,2,0,1,0,6,1
"7586","1000867000","UNCLE BILL OMEGA 3 SEAL OIL HUILE DE PHOQUE",8,4,1,2,0,0,0,0,4
"7587","1000867100","CARLSON SUPER 2 DAILY VITAMINS & MINERALS WITH FISH OIL & LUTEIN IRON-FREE IMPROVED FORMULA",9,4,2,16,12,11,0,1,10
"7588","1000867200","SHAPERITE BOUNTIFUL HARVEST CONCENTRATED PHYTONUTRIENTS FROM FRUITS AND VEGETABLES PACKETS",8,4,1,12,8,4,0,20,9
"7589","1000867300","THE VITAMIN SHOPPE VITAMINS BIOTIN 300 MCG",8,4,1,2,1,0,0,0,0
"7590","1000867400","HEALTHY TO GO ACAI NATURAL ENERGY BOOST PACKETS",8,4,0.5,12,8,1,0,11,9
"7591","1000867500","REDUCE WEIGHT FRUTA PLANTA 400 MG 100% PURE NATURE",8,4,1,2,0,0,0,6,1
"7592","1000867600","ANIMAL FLEX",8,4,1,12,2,3,0,4,16
"7593","1000867700","VITAMIN WORLD UBIQUINOL 100 MG ADVANCED, ACTIVE FORM OF CO Q-10",9,4,1,16,0,0,0,0,1
"7594","1000867900","EQUATE CLEAR SOLUBLE FIBER POWDER",8,4,2,34,0,0,0,0,4
"7595","1000868000","WHOLE WORLD BOTANICALS SUPER ROYAL MACA FOR MEN WITH DIM",8,4,1,2,0,1,0,1,1
"7596","1000868100","21ST CENTURY LUTEIN 10 MG",8,4,1,18,0,1,0,0,1
